"","kelp","substrate","depth","x","y","period","ammonium_spring_mean","ammonium_summer_minimum","currentSpeed_summer_mean","nitrate_summer_minimum","PAR_summer_mean","temperature_summer_mean","turbidity_summer_mean","salinity_summer_mean","slope_5x5","TPI_3x3","substrate_aligned","bathymetry_20","set","cell","Cluster","weight"
"37",1,1,-1.95258665084839,1164941.131955,375142.367981,"2014_2019",1.42946422100067,1.25290131568909,0.10875540971756,9.01080703735352,113.333526611328,12.3382940292358,0.800522565841675,30.6824703216553,3.76394939422607,-0.0162782669067383,1,-1.95258665084839,"train",54,2,1.71394230769229
"38",1,1,0.0309909489005804,1153231.482017,376276.860711,"2014_2019",1.49449980258942,1.91187274456024,0.354611426591873,14.2978429794312,113.783752441406,11.3011722564697,0.847427248954773,30.9167442321777,1.88986074924469,-0.0198059994727373,1,0.0309909489005804,"train",58,2,1.71394230769229
"39",1,1,-3.00764799118042,1173347.826364,370191.518067,"2014_2019",1.53711378574371,1.9037059545517,0.620429873466492,14.6403656005859,118.608619689941,11.1827421188354,0.932984352111816,30.7513427734375,5.28931856155396,1.72530555725098,1,-3.00764799118042,"train",59,4,0.47852348993288
"40",1,1,7.06915283203125,1199771.166704,379275.001846,"2014_2019",1.64326620101929,1.90611326694489,0.829390585422516,14.4875230789185,121.98365020752,11.3112134933472,1.16459882259369,30.2590198516846,9.24172592163086,-1.40775108337402,1,7.06915283203125,"train",60,4,0.47852348993288
"41",1,1,20.4120807647705,1181989.614428,368961.484689,"2014_2019",1.54668378829956,1.87823295593262,1.07191121578217,15.9973554611206,120.921005249023,10.8278942108154,1.010777592659,30.7790069580078,5.54930591583252,0.612953186035156,1,20.4120807647705,"train",61,4,0.47852348993288
"42",1,1,2.45154094696045,1182465.877198,369126.642432,"2014_2019",1.55513191223145,1.88500320911407,1.14118635654449,15.7244119644165,121.031150817871,10.8917388916016,1.02155160903931,30.7256317138672,4.46690893173218,0.168514251708984,1,2.45154094696045,"train",62,4,0.47852348993288
"43",1,1,-0.652364015579224,1208160.76797,418354.413049,"2014_2019",1.62894141674042,1.0032856464386,0.670366704463959,5.14166641235352,119.647361755371,14.2833261489868,2.13258957862854,26.3686504364014,10.5590038299561,-0.900885343551636,1,-0.652364015579224,"train",63,4,0.47852348993288
"44",1,1,6.046311378479,1200949.200155,397837.587126,"2014_2019",1.79762411117554,1.68948614597321,0.40699702501297,10.0826425552368,119.799324035645,13.0076503753662,1.50115966796875,28.529109954834,11.1354990005493,0.0284733772277832,1,6.046311378479,"train",64,4,0.47852348993288
"45",1,1,10.7880029678345,1210529.183452,420595.299018,"2014_2019",1.67955803871155,1.14929294586182,0.588530361652374,6.0776629447937,118.244895935059,13.6823463439941,1.9806866645813,27.0582160949707,27.6668796539307,0.184062957763672,1,10.7880029678345,"train",65,1,1.32037037037036
"46",1,1,15.8602380752563,1198947.474854,407917.820294,"2014_2019",1.76546609401703,1.39200901985168,0.463655978441238,7.81303358078003,119.257942199707,13.7674283981323,1.63195717334747,27.6082038879395,9.35231876373291,0.244629859924316,1,15.8602380752563,"train",66,4,0.47852348993288
"47",1,1,0.548794746398926,1152299.002809,377437.072487,"2014_2019",1.47089624404907,1.89946234226227,0.161988511681557,14.1819515228271,113.803260803223,11.3618469238281,0.841161906719208,30.9453029632568,1.39134240150452,-0.000737547874450684,1,0.548794746398926,"train",67,2,1.71394230769229
"48",1,1,0.881479978561401,1203725.67288,384762.181851,"2014_2019",1.71226835250854,1.74541032314301,0.63149893283844,10.6990404129028,121.760353088379,12.2249593734741,1.37369930744171,29.2659168243408,6.27797842025757,-0.37855052947998,1,0.881479978561401,"train",68,4,0.47852348993288
"49",1,1,1.85111594200134,1181404.041126,372723.188312,"2014_2019",1.43666398525238,1.50329899787903,0.137796938419342,10.7397222518921,117.931999206543,12.383189201355,1.00168526172638,30.3132915496826,2.28299021720886,-0.640000581741333,1,1.85111594200134,"train",71,2,1.71394230769229
